date,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
2016-07-06,298.98971,25.83970705903272,0.24253,0.0
2016-07-07,298.7239,25.57389884286244,0.21299,0.0
2016-07-08,298.68913,25.539129920161827,0.2082,0.0
2016-07-09,298.72786,25.57786161266108,0.21439,0.0
2016-07-10,298.80136,25.65135579018892,0.2075,0.0
2016-07-11,298.88669,25.7366850430924,0.22034,0.0
2016-07-12,298.86896,25.71895750150179,0.22517,0.0
2016-07-13,299.2263,26.076299058150425,0.19729,0.0
2016-07-14,299.36613,26.21613418062799,0.19203,0.0
2016-07-15,299.38096,26.23096060524768,0.18916,0.0
2016-07-16,299.22636,26.07636460767361,0.21126,0.0
2016-07-17,299.15885,26.008854701357222,0.22307,0.0
2016-07-18,299.10418,25.95418430010289,0.24086,0.0
2016-07-19,298.95671,25.80671280309724,0.2522,0.0
2016-07-20,298.83693,25.686927596265377,0.23469,0.0
2016-07-21,298.81031,25.660306782258942,0.20468,0.0
2016-07-22,298.77474,25.624739781850963,0.20724,0.0
2016-07-23,298.70209,25.55209119405373,0.2195,0.0
2016-07-24,298.66712,25.51711592512572,0.26626,0.0
2016-07-25,298.73744,25.587444510623243,0.22324,0.0
2016-07-26,298.81374,25.663743784487963,0.203,0.0
2016-07-27,298.93108,25.781076689551924,0.19006,0.0
2016-07-28,298.89436,25.744357866767245,0.19117,0.0
2016-07-29,298.83011,25.68010723560218,0.19123,0.0
2016-07-30,298.64735,25.497348688465536,0.20174,0.0
2016-07-31,298.55267,25.40266661778349,0.19888,0.0
2016-08-01,298.50211,25.352107010057125,0.19724,0.0
2016-08-02,298.34539,25.19539323380036,0.1978,0.0
2016-08-03,298.27075,25.120750571092685,0.19225,0.0
2016-08-04,298.17407,25.02407053684243,0.18748,0.0
2016-08-05,298.14495,24.994949704114163,0.21675,0.0
2016-08-06,298.14835,24.99835465092542,0.20707,0.0
2016-08-07,298.15603,25.00602851277085,0.2021,0.0
2016-08-08,298.225,25.074997174237524,0.19899,0.0
2016-08-09,298.41541,25.26540959223604,0.20576,0.0
2016-08-10,298.50846,25.35845713118005,0.20274,0.0
2016-08-11,298.53323,25.38322979101531,0.20406,0.0
2016-08-12,298.51366,25.36365565224446,0.22405,0.0
2016-08-13,298.51931,25.36930841068232,0.29785,0.0
2016-08-14,298.31683,25.16682708473633,0.26992,0.0
2016-08-15,298.26573,25.115726354709352,0.27073,0.0
2016-08-16,298.31993,25.16992554884064,0.25869,0.0
2016-08-17,298.40137,25.251367484214768,0.26623,0.0
2016-08-18,298.42241,25.27240562953552,0.26674,0.0
2016-08-19,298.38556,25.235564340352823,0.28318,0.0
2016-08-20,298.41214,25.26214165410068,0.25391,0.0
2016-08-21,298.46168,25.31167727658857,0.21132,0.0
2016-08-22,298.47538,25.3253845875779,0.20865,0.0
2016-08-23,298.52839,25.378387698266067,0.20661,0.0
2016-08-24,298.46978,25.319777037348445,0.21639,0.0
2016-08-25,298.56302,25.413015746582403,0.20284,0.0
2016-08-26,298.63019,25.48019353796513,0.20172,0.0
2016-08-27,298.73878,25.58878259620434,0.20306,0.0
2016-08-28,298.89823,25.74823374298677,0.20409,0.0
2016-08-29,298.9937,25.843699601148103,0.20097,0.0
2016-08-30,298.9969,25.84689787549576,0.20627,0.0
2016-08-31,298.96864,25.81864061335972,0.20397,0.0
2016-09-01,298.96373,25.813725708732363,0.14853,0.0
2016-09-02,298.9715,25.82149686670033,0.15883,0.0
2016-09-03,298.97889,25.82888791196808,0.15725,0.0
2016-09-04,298.91942,25.76941898778768,0.15659,0.0
2016-09-05,298.86555,25.715545921139608,0.15041,0.0
2016-09-06,298.90306,25.75306419861477,0.15538,0.0
2016-09-07,298.85978,25.70978039081291,0.15792,0.0
2016-09-08,298.7357,25.585702061594304,0.15341,0.0
2016-09-09,298.76651,25.616508571059967,0.15323,0.0
2016-09-10,298.80178,25.651782514273748,0.16133,0.0
2016-09-11,298.86162,25.711616369007004,0.15912,0.0
2016-09-12,298.96574,25.815737278338418,0.14162,0.0
2016-09-13,299.0996,25.94960253676396,0.14045,0.0
2016-09-14,299.1724,26.02240283254492,0.14095,0.0
2016-09-15,299.21219,26.062188333922222,0.14401,0.0
2016-09-16,299.22615,26.07614546939408,0.15029,0.0
2016-09-17,299.15814,26.008140302519337,0.14256,0.0
2016-09-18,299.1699,26.01990158258002,0.14273,0.0
2016-09-19,299.21432,26.06432490652338,0.1448,0.0
2016-09-20,299.25773,26.10772820162032,0.14264,0.0
2016-09-21,299.28471,26.13471001076249,0.14613,0.0
2016-09-22,299.29681,26.146805953959984,0.15128,0.0
2016-09-23,299.31858,26.16858198035169,0.14484,0.0
2016-09-24,299.37858,26.22857592405626,0.14588,0.0
2016-09-25,299.3797,26.229702090418925,0.14577,0.0
2016-09-26,299.35599,26.205992727403668,0.15301,0.0
2016-09-27,299.3295,26.179503237269103,0.15634,0.0
2016-09-28,299.42223,26.27223012132947,0.13759,0.0
2016-09-29,299.48262,26.33262381050298,0.13826,0.0
2016-09-30,299.47986,26.32986069984861,0.13921,0.0
2016-10-01,299.40551,26.255510432260564,0.15687,0.0
2016-10-02,299.37117,26.22117246036504,0.14328,0.0
2016-10-03,299.38113,26.23113331919052,0.14283,0.0
2016-10-04,299.47872,26.328715737178182,0.14578,0.0
2016-10-05,299.58888,26.43888322106386,0.15768,0.0
2016-10-06,299.68442,26.5344168421388,0.15722,0.0
2016-10-07,299.73707,26.58706684108182,0.14527,0.0
2016-10-08,299.78657,26.63656683160764,0.14351,0.0
2016-10-09,299.79417,26.64416814701906,0.15372,0.0
2016-10-10,299.80691,26.656907643510976,0.16376,0.0
2016-10-11,299.78786,26.63786305315477,0.14405,0.0
2016-10-12,299.77661,26.626614223996626,0.14599,0.0
2016-10-13,299.78135,26.63134919810864,0.14381,0.0
2016-10-14,299.93522,26.78521638424468,0.15079,0.0
2016-10-15,299.99116,26.84116337688107,0.15347,0.0
2016-10-16,300.08379,26.933787463737588,0.15211,0.0
2016-10-17,300.13245,26.982454360385645,0.14955,0.0
2016-10-18,300.20312,27.053116734360746,0.14958,0.0
2016-10-19,300.29117,27.14116656726918,0.13652,0.0
2016-10-20,300.30158,27.15157692139905,0.1388,0.0
2016-10-21,300.32355,27.17355212476884,0.13898,0.0
2016-10-22,300.34185,27.1918487367264,0.14179,0.0
2016-10-23,300.35544,27.205442668687454,0.14259,0.0
2016-10-24,300.4095,27.259500632631045,0.14091,0.0
2016-10-25,300.42231,27.272313151545404,0.14456,0.0
2016-10-26,300.39592,27.2459193992305,0.14236,0.0
2016-10-27,300.35749,27.20748919913956,0.14432,0.0
2016-10-28,300.43898,27.288981572789112,0.14314,0.0
2016-10-29,300.61509,27.465094889316333,0.13606,0.0
2016-10-30,300.64547,27.495474095433,0.13537,0.0
2016-10-31,300.66718,27.51717765326152,0.13521,0.0
2017-07-01,298.21726,25.06725938688692,0.19117,0.0
2017-07-02,297.95747,24.80746824017677,0.19546,0.0
2017-07-03,297.91789,24.76789176682803,0.19444,0.0
2017-07-04,297.93098,24.78097709200125,0.20513,0.0
2017-07-05,298.01615,24.86614645704049,0.21041,0.0
2017-07-06,298.25135,25.10134660613312,0.19514,0.0
2017-07-07,298.67663,25.52662770459221,0.19384,0.0
2017-07-08,298.86923,25.71922542849012,0.19105,0.0
2017-07-09,298.96196,25.811958635019494,0.1925,0.0
2017-07-10,299.15829,26.00829436973612,0.18807,0.0
2017-07-11,299.09782,25.947821035325887,0.19651,0.0
2017-07-12,299.00529,25.85529233485829,0.19141,0.0
2017-07-13,298.72343,25.573434674784835,0.19069,0.0
2017-07-14,298.2279,25.07790043572811,0.20506,0.0
2017-07-15,297.83848,24.688475684842388,0.21053,0.0
2017-07-16,297.48786,24.337859988201103,0.21,0.0
2017-07-17,297.27616,24.126162693849608,0.19803,0.0
2017-07-18,296.92489,23.774893369778223,0.19717,0.0
2017-07-19,296.83644,23.686440312010347,0.19999,0.0
2017-07-20,296.83399,23.683988616730915,0.21076,0.0
2017-07-21,296.97555,23.825551698561128,0.24695,0.0
2017-07-22,297.52944,24.37944295238861,0.20999,0.0
2017-07-23,297.58205,24.43204662034788,0.20517,0.0
2017-07-24,297.65037,24.50037197169155,0.19876,0.0
2017-07-25,297.73445,24.58445346050837,0.21002,0.0
2017-07-26,297.87753,24.72753481182565,0.19551,0.0
2017-07-27,297.94778,24.79777622592451,0.19903,0.0
2017-07-28,297.97075,24.82074689294336,0.20264,0.0
2017-07-29,297.981,24.830995930730865,0.23502,0.0
2017-07-30,298.04426,24.894255724652737,0.25541,0.0
2017-07-31,298.10093,24.95093397362064,0.28181,0.0
2017-08-01,297.70597,24.555966260132493,0.21208,0.0
2017-08-02,297.34881,24.198809396635,0.19601,0.0
2017-08-03,297.2577,24.10770303204913,0.20255,0.0
2017-08-04,297.23624,24.086241384937978,0.20433,0.0
2017-08-05,297.37466,24.224662632638285,0.21674,0.0
2017-08-06,297.44521,24.295213439845043,0.21648,0.0
2017-08-07,297.64579,24.49579403901464,0.21115,0.0
2017-08-08,297.8173,24.667302799577783,0.21127,0.0
2017-08-09,297.94336,24.7933562695099,0.21279,0.0
2017-08-10,298.1511,25.00109968685996,0.21358,0.0
2017-08-11,298.22271,25.07271366908321,0.20537,0.0
2017-08-12,298.22616,25.07616389679021,0.20372,0.0
2017-08-13,298.23159,25.08159382994728,0.21069,0.0
2017-08-14,298.13038,24.98038056332172,0.23408,0.0
2017-08-15,298.13399,24.983988437427627,0.26246,0.0
2017-08-16,297.95175,24.801748456226505,0.23031,0.0
2017-08-17,298.08115,24.93115060308071,0.19726,0.0
2017-08-18,298.20689,25.05688664492737,0.19657,0.0
2017-08-19,298.26852,25.11852132375805,0.20235,0.0
2017-08-20,298.28831,25.13830977277513,0.21436,0.0
2017-08-21,298.17173,25.02173491738688,0.29926,0.0
2017-08-22,298.0533,24.903296030567105,0.29352,0.0
2017-08-23,298.09396,24.943957483830843,0.30305,0.0
2017-08-24,298.26857,25.118567890365853,0.31517,0.0
2017-08-25,298.32737,25.17737167888646,0.23834,0.0
2017-08-26,298.38076,25.230762187657035,0.21022,0.0
2017-08-27,298.38615,25.23614928907421,0.20459,0.0
2017-08-28,298.37742,25.22742234813313,0.21154,0.0
2017-08-29,298.33922,25.189223064612406,0.24607,0.0
2017-08-30,298.45517,25.30517396300224,0.19552,0.0
2017-08-31,298.48017,25.33016679217792,0.19232,0.0
2017-09-01,298.51703,25.367025195162,0.13708,0.0
2017-09-02,298.4942,25.34419834210604,0.13831,0.0
2017-09-03,298.46421,25.314205845045706,0.1485,0.0
2017-09-04,298.44331,25.29330818340753,0.15304,0.0
2017-09-05,298.45372,25.3037248997702,0.16431,0.0
2017-09-06,298.4886,25.338600822869864,0.15889,0.0
2017-09-07,298.60642,25.45641708924024,0.15297,0.0
2017-09-08,298.65784,25.507843844001115,0.16223,0.0
2017-09-09,298.74171,25.59170900293384,0.15803,0.0
2017-09-10,298.74601,25.5960098710172,0.14549,0.0
2017-09-11,298.73132,25.58132181025968,0.14042,0.0
2017-09-12,298.73224,25.582236780605285,0.14359,0.0
2017-09-13,298.75314,25.6031395581,0.15047,0.0
2017-09-14,298.81473,25.664726895076623,0.14316,0.0
2017-09-15,298.79282,25.64281809151987,0.1403,0.0
2017-09-16,298.78653,25.63653351056371,0.13831,0.0
2017-09-17,298.8337,25.68370262060148,0.1404,0.0
2017-09-18,298.92588,25.775878066395705,0.14152,0.0
2017-09-19,298.99257,25.84256839544014,0.1386,0.0
2017-09-20,299.08131,25.931311251446687,0.13707,0.0
2017-09-21,299.12467,25.97467147182749,0.13978,0.0
2017-09-22,299.17859,26.02858511319613,0.15103,0.0
2017-09-23,299.19251,26.04251282085852,0.15032,0.0
2017-09-24,299.21268,26.06268133162206,0.14876,0.0
2017-09-25,299.2503,26.10029570711117,0.14817,0.0
2017-09-26,299.36159,26.21158813160769,0.1439,0.0
2017-09-27,299.38754,26.2375369725844,0.1407,0.0
2017-09-28,299.41533,26.265330504411963,0.14208,0.0
2017-09-29,299.5156,26.365600018447022,0.14069,0.0
2017-09-30,299.54487,26.394874180999977,0.13833,0.0
2017-10-01,299.55938,26.409383405456023,0.1371,0.0
2017-10-02,299.59195,26.441945073238912,0.14096,0.0
2017-10-03,299.5928,26.4427991519226,0.14254,0.0
2017-10-04,299.51715,26.367147740072085,0.15206,0.0
2017-10-05,299.47167,26.321666866148743,0.15001,0.0
2017-10-06,299.51172,26.361717005928256,0.1414,0.0
2017-10-07,299.54721,26.39720927631504,0.14351,0.0
2017-10-08,299.5382,26.38820307224984,0.14776,0.0
2017-10-09,299.47781,26.327809729455964,0.16883,0.0
2017-10-10,299.50297,26.35297355308319,0.17376,0.0
2017-10-11,299.66837,26.51837181748124,0.14664,0.0
2017-10-12,299.67647,26.52646856597255,0.14431,0.0
2017-10-13,299.70617,26.55617387730097,0.14783,0.0
2017-10-14,299.74978,26.59977661281897,0.14137,0.0
2017-10-15,299.86516,26.71516437774869,0.13979,0.0
2017-10-16,299.86285,26.712845373318828,0.13746,0.0
2017-10-17,299.7898,26.639795673287665,0.14687,0.0
2017-10-18,299.74556,26.59556411994072,0.14878,0.0
2017-10-19,299.8601,26.710098562425856,0.13615,0.0
2017-10-20,299.84809,26.698086539808287,0.13518,0.0
2017-10-21,299.81724,26.66723979554172,0.13722,0.0
2017-10-22,299.73811,26.5881103534112,0.15299,0.0
2017-10-23,299.90997,26.75996786172169,0.14136,0.0
2017-10-24,299.94872,26.798717619405124,0.14233,0.0
2017-10-25,299.95438,26.8043842857046,0.14329,0.0
2017-10-26,299.93734,26.78734375229669,0.14446,0.0
2017-10-27,299.97942,26.82941677909889,0.15252,0.0
2017-10-28,300.14799,26.99798815893331,0.1397,0.0
2017-10-29,300.21099,27.060986769625742,0.14014,0.0
2017-10-30,300.21528,27.065279539851417,0.14366,0.0
2017-10-31,300.23782,27.08782455082371,0.14242,0.0
2018-07-01,299.10741,25.95741056486679,0.24686,0.0
2018-07-02,299.02292,25.87291819931812,0.25307,0.0
2018-07-03,298.82301,25.67301301602737,0.25524,0.0
2018-07-04,298.70614,25.55613612727672,0.23769,0.0
2018-07-05,298.66167,25.51166966295358,0.2624,0.0
2018-07-06,298.64982,25.49982213187559,0.3139,0.0
2018-07-07,299.07219,25.92218883137366,0.27282,0.0
2018-07-08,299.27874,26.12874462788432,0.23419,0.0
2018-07-09,299.43857,26.288565874140488,0.21608,0.0
2018-07-10,299.49173,26.341729288289343,0.21034,0.0
2018-07-11,299.45628,26.30628047304509,0.20736,0.0
2018-07-12,299.3422,26.192198219646286,0.22226,0.0
2018-07-13,299.24441,26.09440910812509,0.24652,0.0
2018-07-14,299.10066,25.950664519889813,0.25942,0.0
2018-07-15,298.61332,25.46332270164845,0.25918,0.0
2018-07-16,298.30294,25.15293531172108,0.25422,0.0
2018-07-17,298.12068,24.97067891717552,0.27604,0.0
2018-07-18,297.95451,24.804511298528155,0.31561,0.0
2018-07-19,297.61487,24.46487375909732,0.28204,0.0
2018-07-20,297.73746,24.587464407175787,0.23769,0.0
2018-07-21,297.7304,24.58040162132903,0.22789,0.0
2018-07-22,297.70533,24.5553303905208,0.23141,0.0
2018-07-23,297.87178,24.72178240925831,0.27091,0.0
2018-07-24,298.46211,25.312107837257884,0.26154,0.0
2018-07-25,298.72744,25.57744171495989,0.23254,0.0
2018-07-26,298.82896,25.67896122332445,0.20067,0.0
2018-07-27,298.78825,25.638248878312822,0.203,0.0
2018-07-28,298.67109,25.521093111144467,0.1962,0.0
2018-07-29,298.59505,25.44505201843947,0.1893,0.0
2018-07-30,298.56003,25.41002611914496,0.19044,0.0
2018-07-31,298.58953,25.439531933942646,0.18969,0.0
2018-08-01,298.6141,25.464096536335205,0.19517,0.0
2018-08-02,298.59625,25.44625427266596,0.18686,0.0
2018-08-03,298.61073,25.460733755326487,0.19034,0.0
2018-08-04,298.56548,25.415478475308475,0.19493,0.0
2018-08-05,298.52753,25.37753016280965,0.19494,0.0
2018-08-06,298.48079,25.330787329433235,0.20055,0.0
2018-08-07,298.45181,25.30180847699308,0.25309,0.0
2018-08-08,298.4622,25.312197669974864,0.2302,0.0
2018-08-09,298.38496,25.23496353564764,0.2414,0.0
2018-08-10,298.39754,25.24754369044274,0.23799,0.0
2018-08-11,298.40405,25.2540497539892,0.20851,0.0
2018-08-12,298.4529,25.30289851289649,0.20248,0.0
2018-08-13,298.44579,25.295786074879345,0.20835,0.0
2018-08-14,298.40382,25.25381966598644,0.29844,0.0
2018-08-15,298.52151,25.371514906426228,0.30435,0.0
2018-08-16,298.56827,25.41826544297197,0.2548,0.0
2018-08-17,298.62077,25.470767990836464,0.24963,0.0
2018-08-18,298.42738,25.27738477068721,0.26252,0.0
2018-08-19,298.23344,25.08343780246952,0.26718,0.0
2018-08-20,298.17753,25.02753458685237,0.26678,0.0
2018-08-21,298.11191,24.96191201559964,0.24919,0.0
2018-08-22,298.14048,24.99048409542354,0.2244,0.0
2018-08-23,298.24041,25.090407575080235,0.21184,0.0
2018-08-24,298.46695,25.316953717415743,0.19332,0.0
2018-08-25,298.55661,25.406606992789023,0.19561,0.0
2018-08-26,298.74633,25.596328911695707,0.18983,0.0
2018-08-27,298.99977,25.84976875413838,0.20969,0.0
2018-08-28,299.01717,25.8671652773275,0.20745,0.0
2018-08-29,298.91042,25.760423025923785,0.19589,0.0
2018-08-30,298.92998,25.7799784640286,0.20226,0.0
2018-08-31,299.06136,25.91136001458773,0.19721,0.0
2018-09-01,299.08414,25.9341441957867,0.13743,0.0
2018-09-02,299.04841,25.89840512988218,0.13977,0.0
2018-09-03,298.90611,25.75610660813453,0.14599,0.0
2018-09-04,298.87106,25.72106311342185,0.1433,0.0
2018-09-05,298.82637,25.676369549898823,0.14246,0.0
2018-09-06,298.75161,25.601608024332226,0.14453,0.0
2018-09-07,298.67683,25.526828796379675,0.14197,0.0
2018-09-08,298.7204,25.57039689180141,0.1477,0.0
2018-09-09,298.73195,25.5819473137322,0.15356,0.0
2018-09-10,298.70155,25.55154824308352,0.17706,0.0
2018-09-11,298.81725,25.667254367129143,0.16769,0.0
2018-09-12,299.07726,25.92726322094456,0.15312,0.0
2018-09-13,299.10574,25.95574485281395,0.14168,0.0
2018-09-14,299.22035,26.07035308934735,0.14124,0.0
2018-09-15,299.42486,26.27486272050487,0.13918,0.0
2018-09-16,299.4885,26.33849724140896,0.13991,0.0
2018-09-17,299.45369,26.303693342106328,0.14334,0.0
2018-09-18,299.3057,26.15570009797375,0.14667,0.0
2018-09-19,299.23252,26.08251621514205,0.14302,0.0
2018-09-20,299.18533,26.0353260879009,0.15138,0.0
2018-09-21,299.08048,25.93047711796123,0.14984,0.0
2018-09-22,299.1247,25.97469717216404,0.15121,0.0
2018-09-23,299.12916,25.97915796855966,0.15854,0.0
2018-09-24,299.15836,26.00835694552677,0.16729,0.0
2018-09-25,299.28949,26.13948736383901,0.17692,0.0
2018-09-26,299.43813,26.288132812813785,0.15981,0.0
2018-09-27,299.59829,26.44829140228592,0.14341,0.0
2018-09-28,299.71654,26.56654348751545,0.13842,0.0
2018-09-29,299.78144,26.63143824838517,0.13891,0.0
2018-09-30,299.74151,26.591508367420147,0.14132,0.0
2018-10-01,299.80695,26.656952838876293,0.15889,0.0
2018-10-02,299.79536,26.64535866858705,0.15266,0.0
2018-10-03,299.84451,26.6945143148028,0.14773,0.0
2018-10-04,299.88433,26.73433235620803,0.14405,0.0
2018-10-05,299.98524,26.835239767604435,0.14528,0.0
2018-10-06,300.02784,26.877844231209792,0.14135,0.0
2018-10-07,300.06457,26.914573410367893,0.14452,0.0
2018-10-08,300.03076,26.88076137759868,0.15259,0.0
2018-10-09,300.0327,26.88269672577229,0.15565,0.0
2018-10-10,300.05826,26.908262973930675,0.16486,0.0
2018-10-11,300.01496,26.864960365612887,0.17529,0.0
2018-10-12,300.10241,26.95240914101805,0.16113,0.0
2018-10-13,300.11783,26.96782961376863,0.14998,0.0
2018-10-14,300.15328,27.00328382766753,0.16171,0.0
2018-10-15,300.17131,27.021312386695,0.18892,0.0
2018-10-16,300.25771,27.10770604275501,0.16051,0.0
2018-10-17,300.27557,27.125568575537613,0.14579,0.0
2018-10-18,300.44496,27.29495896969138,0.14046,0.0
2018-10-19,300.53947,27.38947489500692,0.14246,0.0
2018-10-20,300.53731,27.387305087181232,0.14109,0.0
2018-10-21,300.48357,27.3335663553205,0.14494,0.0
2018-10-22,300.34335,27.19335231383593,0.16102,0.0
2018-10-23,300.21669,27.0666887641907,0.16344,0.0
2018-10-24,300.44914,27.29914173859629,0.13815,0.0
2018-10-25,300.45614,27.306139454874938,0.13354,0.0
2018-10-26,300.46455,27.314550702722443,0.13429,0.0
2018-10-27,300.46534,27.31534035581916,0.1378,0.0
2018-10-28,300.58904,27.439040892342742,0.1357,0.0
2018-10-29,300.63986,27.48985683508141,0.13547,0.0
2018-10-30,300.61289,27.46288563315443,0.13724,0.0
2018-10-31,300.53304,27.38303613660236,0.15146,0.0
2019-07-01,298.9783,25.828304686335912,0.21574,0.0
2019-07-02,298.52335,25.37334797052921,0.20754,0.0
2019-07-03,298.21891,25.06890693927789,0.20391,0.0
2019-07-04,298.09306,24.94306252889919,0.21193,0.0
2019-07-05,297.85873,24.708729656518017,0.25324,0.0
2019-07-06,297.71211,24.562105717310203,0.26599,0.0
2019-07-07,297.67173,24.52172784651782,0.32735,0.0
2019-07-08,298.34934,25.19933637586297,0.21183,0.0
2019-07-09,298.45966,25.30966465700635,0.20503,0.0
2019-07-10,298.45042,25.30042213947803,0.21279,0.0
2019-07-11,298.60545,25.45544583974197,0.28148,0.0
2019-07-12,299.01861,25.868611610712264,0.22307,0.0
2019-07-13,299.05304,25.90304424777463,0.21862,0.0
2019-07-14,299.04793,25.89792556210614,0.21762,0.0
2019-07-15,299.01483,25.86483281001108,0.26016,0.0
2019-07-16,298.91222,25.76221833105575,0.25938,0.0
2019-07-17,298.75135,25.601350548882465,0.27044,0.0
2019-07-18,298.57631,25.42630792077614,0.24891,0.0
2019-07-19,298.47693,25.326933070400685,0.22192,0.0
2019-07-20,298.52717,25.37717494163548,0.21173,0.0
2019-07-21,298.52459,25.374589874707567,0.19231,0.0
2019-07-22,298.50816,25.35816444833376,0.19982,0.0
2019-07-23,298.44778,25.29778350971708,0.20623,0.0
2019-07-24,298.44802,25.29802218069159,0.2276,0.0
2019-07-25,298.5001,25.350095740686072,0.22865,0.0
2019-07-26,298.51311,25.363110412761216,0.22581,0.0
2019-07-27,298.53686,25.38685519491645,0.23431,0.0
2019-07-28,298.52224,25.372240337035976,0.25466,0.0
2019-07-29,298.52201,25.372013828455067,0.23427,0.0
2019-07-30,298.55739,25.407386072798204,0.22404,0.0
2019-07-31,298.56812,25.418118534924872,0.23903,0.0
2019-08-01,298.596,25.44599670150125,0.29753,0.0
2019-08-02,298.54561,25.395607183602635,0.3332,0.0
2019-08-03,298.47031,25.32030784385006,0.32418,0.0
2019-08-04,298.49617,25.34616938881834,0.22389,0.0
2019-08-05,298.48558,25.335577335274422,0.21838,0.0
2019-08-06,298.47416,25.32416394038904,0.20556,0.0
2019-08-07,298.39068,25.24068091389768,0.20352,0.0
2019-08-08,298.42796,25.27795728118633,0.19195,0.0
2019-08-09,298.46456,25.31456302676412,0.18911,0.0
2019-08-10,298.59833,25.44833371616903,0.18977,0.0
2019-08-11,298.66167,25.511668474032376,0.18889,0.0
2019-08-12,298.7323,25.58229763924885,0.18877,0.0
2019-08-13,298.7493,25.59929682326112,0.21589,0.0
2019-08-14,298.81571,25.66570756243783,0.20627,0.0
2019-08-15,298.88543,25.735429558370583,0.20793,0.0
2019-08-16,298.97165,25.821646412873065,0.20307,0.0
2019-08-17,298.97364,25.823637565478464,0.20359,0.0
2019-08-18,298.93923,25.789234511998583,0.1966,0.0
2019-08-19,298.89729,25.747292344325786,0.1946,0.0
2019-08-20,298.91329,25.76329203579013,0.19335,0.0
2019-08-21,298.8913,25.741299736870587,0.22276,0.0
2019-08-22,298.82573,25.675730525500228,0.2402,0.0
2019-08-23,298.73969,25.58968661732348,0.27026,0.0
2019-08-24,298.71162,25.561618963623005,0.27495,0.0
2019-08-25,298.73086,25.58085617769132,0.2739,0.0
2019-08-26,298.94282,25.792822682654275,0.2351,0.0
2019-08-27,299.07448,25.9244770877865,0.20933,0.0
2019-08-28,299.105,25.95500060968624,0.20559,0.0
2019-08-29,299.10501,25.955010172551283,0.21191,0.0
2019-08-30,299.14344,25.993444109132952,0.23386,0.0
2019-08-31,299.04508,25.895075674138297,0.22141,0.0
2019-09-01,299.06421,25.91421130250665,0.14329,0.0
2019-09-02,299.08754,25.93753506889385,0.14274,0.0
2019-09-03,299.06643,25.916430920988432,0.14813,0.0
2019-09-04,299.05475,25.90474864286091,0.15419,0.0
2019-09-05,299.06266,25.91265703757909,0.146,0.0
2019-09-06,299.20611,26.056112280665275,0.14458,0.0
2019-09-07,299.23256,26.08256134691902,0.14992,0.0
2019-09-08,299.21789,26.067894969136603,0.15156,0.0
2019-09-09,299.18888,26.038877883800183,0.16598,0.0
2019-09-10,299.31367,26.16366725362701,0.15986,0.0
2019-09-11,299.44038,26.29037914890949,0.14371,0.0
2019-09-12,299.47269,26.3226854709348,0.13824,0.0
2019-09-13,299.48494,26.33494021959024,0.13701,0.0
2019-09-14,299.45979,26.309789273819604,0.13519,0.0
2019-09-15,299.40566,26.25566453549549,0.13904,0.0
2019-09-16,299.30769,26.157690435710947,0.16034,0.0
2019-09-17,299.37808,26.228080360975586,0.16236,0.0
2019-09-18,299.3867,26.23670425878936,0.15878,0.0
2019-09-19,299.42438,26.274376265348906,0.14848,0.0
2019-09-20,299.47021,26.320213062735263,0.146,0.0
2019-09-21,299.64443,26.494433781396083,0.1397,0.0
2019-09-22,299.69694,26.54694314371227,0.14198,0.0
2019-09-23,299.71315,26.56314752554772,0.14171,0.0
2019-09-24,299.69021,26.540205019509926,0.14673,0.0
2019-09-25,299.71254,26.56253620729143,0.16675,0.0
2019-09-26,299.74024,26.590243435726336,0.17432,0.0
2019-09-27,299.72915,26.579154504539304,0.18545,0.0
2019-09-28,299.65946,26.509463855193985,0.20647,0.0
2019-09-29,299.72116,26.5711611408334,0.14447,0.0
2019-09-30,299.73012,26.58012472212431,0.14516,0.0
2019-10-01,299.79455,26.644548233695104,0.14202,0.0
2019-10-02,299.87487,26.7248733281495,0.14085,0.0
2019-10-03,299.91352,26.76352229417904,0.14632,0.0
2019-10-04,299.9065,26.75649874928144,0.15041,0.0
2019-10-05,299.95908,26.809084009079072,0.14305,0.0
2019-10-06,299.98527,26.83527401776508,0.14381,0.0
2019-10-07,300.04842,26.898424666034884,0.14921,0.0
2019-10-08,299.99675,26.84674876586911,0.15534,0.0
2019-10-09,299.99217,26.84217001063137,0.15065,0.0
2019-10-10,300.07156,26.92155927152664,0.14933,0.0
2019-10-11,300.11341,26.963406128293,0.15507,0.0
2019-10-12,300.22184,27.07184498366041,0.16097,0.0
2019-10-13,300.24715,27.09714520799156,0.16495,0.0
2019-10-14,300.28504,27.13503950038092,0.17356,0.0
2019-10-15,300.35557,27.20557355121645,0.17562,0.0
2019-10-16,300.37163,27.221630549905512,0.15256,0.0
2019-10-17,300.37785,27.22785497540844,0.1568,0.0
2019-10-18,300.35274,27.20274379089465,0.15178,0.0
2019-10-19,300.37152,27.22152070014505,0.14401,0.0
2019-10-20,300.56604,27.41603715390545,0.14182,0.0
2019-10-21,300.75058,27.60057690205753,0.14321,0.0
2019-10-22,300.75882,27.60882493975521,0.14503,0.0
2019-10-23,300.72836,27.578360307327387,0.14601,0.0
2019-10-24,300.73619,27.58619270014418,0.14722,0.0
2019-10-25,300.73115,27.58115390710242,0.1497,0.0
